id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
39125,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2012.0,Casual,Aneri Women Purple Leggings,images/39125.jpg
15129,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Arrow Sport Men Solid DK.Grey Trousers,images/15129.jpg
38231,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Women Sunglasses,images/38231.jpg
26139,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Grey Trousers,images/26139.jpg
29171,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Washed Blue Skirt,images/29171.jpg
3569,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,ADIDAS Mens Lightbone Brown Sandal,images/3569.jpg
51259,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Park Avenue Men Black Belt,images/51259.jpg
28291,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Black Sunglasses,images/28291.jpg
40925,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Comics Blue Jeans,images/40925.jpg
37877,Unisex,Accessories,Socks,Socks,Cream,Summer,2016.0,Casual,Happy Socks Unisex Cream Socks,images/37877.jpg
48710,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,images/48710.jpg
9437,Unisex,Accessories,Bags,Backpacks,Black,Fall,2012.0,Casual,Nike Unisex Brasilia 5 Me Black Backpacks,images/9437.jpg
21778,Men,Accessories,Belts,Belts,Brown,Fall,2011.0,Casual,Fossil Men Maxim Brown Belt,images/21778.jpg
53358,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Puma Men Black Twinkle Belt,images/53358.jpg
48522,Women,Apparel,Dress,Jumpsuit,Blue,Winter,2011.0,Casual,French Connection Women Blue Jumpsuit,images/48522.jpg
36732,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Liana Blue Jeans,images/36732.jpg
34065,Girls,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Dress,images/34065.jpg
16107,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,M tv Women My Fab Eyewear Black Sunglasses,images/16107.jpg
19973,Men,Accessories,Headwear,Caps,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Cap,images/19973.jpg
25117,Women,Accessories,Bags,Clutches,Pink,Winter,2015.0,Casual,Lino Perros Women Beaded Pink Clutch,images/25117.jpg
27224,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Doodle Kids Girl Printed White Dress,images/27224.jpg
9892,Men,Apparel,Bottomwear,Trousers,White,Fall,2011.0,Formal,Indian Terrain Men Laffer Off-White Trousers,images/9892.jpg
44544,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,images/44544.jpg
4583,Unisex,Accessories,Bags,Backpacks,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey Backpack,images/4583.jpg
5451,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Sports,Nike Men's Tempo Blue Short,images/5451.jpg
20233,Women,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Wrangler Women Felt Grey Sweater,images/20233.jpg
43553,Men,Accessories,Headwear,Caps,Black,Summer,2012.0,Casual,Puma Men Black Complete Running Cap,images/43553.jpg
13223,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts,images/13223.jpg
27016,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans,images/27016.jpg
7306,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,UCB Women's Sleeveless Off White Dress,images/7306.jpg
16751,Women,Accessories,Bags,Clutches,Copper,Winter,2015.0,Casual,Spice Art Women Copper Leartherite Multi Clutch,images/16751.jpg
30267,Men,Accessories,Eyewear,Sunglasses,Brown,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses,images/30267.jpg
43795,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Magenta Earrings,images/43795.jpg
28298,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Sunglasses,images/28298.jpg
56849,Men,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012.0,Casual,John Players Men Navy Regular Fit Jeans,images/56849.jpg
38836,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Latin Quarters Women Blue Dress,images/38836.jpg
10660,Women,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Doodle Girl Hot shorts ice wash Blue Shorts,images/10660.jpg
15120,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Arrow Men Wooltouch Charcoal Trousers,images/15120.jpg
21315,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Celine Dion Women Black Frame Sunglasses,images/21315.jpg
38238,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Men Sunglasses,images/38238.jpg
22590,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Nike Men Solid Grey Shorts,images/22590.jpg
29178,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Washed Blue Jeans,images/29178.jpg
40746,Women,Accessories,Headwear,Caps,Black,Winter,2012.0,Casual,Roxy Women Black Cap,images/40746.jpg
42011,Men,Footwear,Sandal,Sandals,Grey,Summer,2015.0,Casual,Estd. 1977 Men Grey Sandals,images/42011.jpg
17213,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,United Colors of Benetton Women Funky Eyewear Purple Sunglasses,images/17213.jpg
54948,Men,Apparel,Topwear,Sweatshirts,Grey Melange,Summer,2012.0,Casual,Do u speak green Men Grey Sweatshirt,images/54948.jpg
54346,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Levis Men 3 Pair Of Socks,images/54346.jpg
30603,Boys,Apparel,Bottomwear,Shorts,Maroon,Summer,2012.0,Sports,Nike Boys Basketball Red Shorts,images/30603.jpg
56411,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,GAS Men Brown Savana Sandals,images/56411.jpg
50947,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Womens Blue Jeggings,images/50947.jpg
27815,Men,Accessories,Belts,Belts,Brown,Summer,2013.0,Casual,Bulchee Men Brown And Black Reversible Belt,images/27815.jpg
58316,Men,Accessories,Socks,Socks,White,Summer,2016.0,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,images/58316.jpg
41009,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Jeans,images/41009.jpg
13812,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Proline Navy Striped Sweater,images/13812.jpg
58540,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Miami Blues Men Sunglasses,images/58540.jpg
25914,Women,Apparel,Bottomwear,Leggings,Olive,Summer,2012.0,Casual,Femella Women Olive Leggings,images/25914.jpg
57508,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Lee Cooper Men Brown Sandals,images/57508.jpg
44923,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans,images/44923.jpg
25128,Women,Accessories,Bags,Clutches,Silver,Winter,2015.0,Casual,Lino Perros Women Gems Silver Clutch,images/25128.jpg
52846,Women,Accessories,Jewellery,Earrings,White,Summer,2012.0,Casual,Adrika White Earrings,images/52846.jpg
8527,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Nike Men Nike air embark Black Sandals,images/8527.jpg
2821,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Formal,Lee Cooper Men Formal Leather Brown Sandal,images/2821.jpg
19342,Women,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Jacket,images/19342.jpg
35188,Women,Accessories,Bags,Backpacks,Pink,Spring,2013.0,Casual,Wildcraft Women Pink Backpack,images/35188.jpg
28405,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Black Sunglasses,images/28405.jpg
39745,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini Jony Boys Blue Shorts,images/39745.jpg
24832,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2015.0,Casual,Wildcraft Unisex Blue & Black Backpack,images/24832.jpg
15749,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Highlander Men Solid Navy Blue Trousers,images/15749.jpg
48726,Women,Accessories,Jewellery,Earrings,Silver,Summer,2015.0,Casual,Lucera Women Silver Earrings,images/48726.jpg
31984,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Backpack,images/31984.jpg
15923,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,ADIDAS Unisex ADP1810 Black Backpack,images/15923.jpg
24658,Men,Accessories,Socks,Socks,Pink,Fall,2011.0,Casual,ADIDAS Originals Men Pink Casual Socks,images/24658.jpg
38207,Women,Accessories,Eyewear,Sunglasses,Silver,Winter,2016.0,Casual,Polaroid Women Sunglasses,images/38207.jpg
18432,Unisex,Accessories,Bags,Backpacks,Pink,Fall,2011.0,Casual,Vital Gear Unisex Pink Daypack Backpack,images/18432.jpg
49290,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Arrow Men Black Pack of 5 Plating Design Socks,images/49290.jpg
9439,Unisex,Accessories,Bags,Backpacks,Blue,Spring,2013.0,Casual,Nike Unisex Brasilia 5 Me Blue Backpacks,images/9439.jpg
54341,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Levis Men Pack of 3 Socks,images/54341.jpg
24204,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Deni Yo Men Skinny Fit Blue Jeans,images/24204.jpg
35144,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,Allen Solly Woman Black Clutch,images/35144.jpg
17214,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Women Funky Eyewear Black Sunglasses,images/17214.jpg
21312,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Celine Dion Women Brown Frame Sunglasses,images/21312.jpg
15127,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2012.0,Casual,Arrow Sport Men Solid  Brown Trousers,images/15127.jpg
24660,Men,Accessories,Socks,Socks,Pink,Fall,2011.0,Casual,ADIDAS Originals Men Pink Casual Socks,images/24660.jpg
31180,Girls,Apparel,Bottomwear,Leggings,White,Summer,2012.0,Casual,Gini and Jony Kids Leggings,images/31180.jpg
43792,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Gold & Pink Earrings,images/43792.jpg
51257,Men,Accessories,Belts,Belts,Black,Spring,2013.0,Formal,Park Avenue Men Black & Brown Reversible Belt,images/51257.jpg
21120,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,s.Oliver Men Solid Purple Sweater,images/21120.jpg
37879,Unisex,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Happy Socks Unisex Black Socks,images/37879.jpg
4584,Unisex,Accessories,Bags,Backpacks,Red,Winter,2015.0,Casual,Wildcraft Unisex Red Backpack,images/4584.jpg
5456,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2011.0,Sports,Nike Men's Basic Woven Med Blue Short,images/5456.jpg
25746,Men,Accessories,Belts,Belts,Black,Winter,2015.0,Casual,Lino Perros Men Leather Black Belt,images/25746.jpg
39319,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Gini and Jony Boys Beige Shorts,images/39319.jpg
13224,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Blue Sweatshirts,images/13224.jpg
43554,Women,Accessories,Socks,Socks,Cream,Summer,2012.0,Casual,Puma Women Cream Socks,images/43554.jpg
27223,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Kids Girl Printed Blue Dress,images/27223.jpg
8947,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Indigo Nation Men ID Printed Grey Trousers,images/8947.jpg
31722,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,images/31722.jpg
43302,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,United Colors of Benetton Women Purple Dress,images/43302.jpg
13472,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Dress,images/13472.jpg
7557,Men,Apparel,Bottomwear,Shorts,Green,Summer,2011.0,Sports,Nike Men's Tempo 5 Green Short,images/7557.jpg
34250,Men,Apparel,Bottomwear,Shorts,Charcoal,Summer,2013.0,Sports,Proline Charcoal Grey Shorts,images/34250.jpg
14657,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Probase Men Solid DK.Grey Trousers,images/14657.jpg
25110,Women,Accessories,Belts,Belts,Olive,Winter,2015.0,Casual,Lino Perros Women Olive Belts,images/25110.jpg
44315,Men,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Casual,Indian Terrain Men Blue Trousers,images/44315.jpg
21782,Men,Accessories,Belts,Belts,Brown,Fall,2011.0,Casual,Fossil Men Edsel Brown Belt,images/21782.jpg
2217,Women,Accessories,Socks,Socks,Pink,Fall,2010.0,Sports,ADIDAS Women Pink Socks,images/2217.jpg
34062,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Gini and Jony Girls Printed Pink Dress,images/34062.jpg
26934,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Jealous 21 Women Black Dress,images/26934.jpg
15118,Men,Apparel,Bottomwear,Trousers,Black,Fall,2013.0,Formal,Arrow Men Stripes Black Trousers,images/15118.jpg
1801,Women,Accessories,Bags,Backpacks,Pink,Summer,2011.0,Sports,Quechua Women 10L Pink Bag,images/1801.jpg
15924,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,ADIDAS Unisex Ecb Black Backpack,images/15924.jpg
12759,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans,images/12759.jpg
48721,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,images/48721.jpg
2228,Men,Accessories,Socks,Socks,Black,Fall,2010.0,Sports,ADIDAS Men Black Socks,images/2228.jpg
33278,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Washed Blue Jeans,images/33278.jpg
25913,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012.0,Casual,Femella Women Blue Leggings,images/25913.jpg
44924,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans,images/44924.jpg
52841,Women,Accessories,Jewellery,Earrings,Green,Summer,2012.0,Casual,Adrika Green Earrings,images/52841.jpg
16903,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Status Quo Men Solid Dark Grey Sweatshirt,images/16903.jpg
58123,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver & White Earrings,images/58123.jpg
43759,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Black Earrings,images/43759.jpg
8376,Men,Accessories,Bags,Backpacks,Black,Winter,2016.0,Casual,Fastrack Men Black Backpack,images/8376.jpg
16769,Women,Accessories,Bags,Clutches,Silver,Winter,2015.0,Casual,Spice Art Women Shimmer Silver Clutch,images/16769.jpg
58311,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,images/58311.jpg
39326,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Leggings,images/39326.jpg
58140,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver Earrings,images/58140.jpg
41851,Men,Accessories,Socks,Socks,Black,Winter,2015.0,Casual,Genesis Men Pack of 3 Socks,images/41851.jpg
31128,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Teal Dress,images/31128.jpg
43508,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,French Connection Women Navy Blue Striped Dress,images/43508.jpg
31914,Women,Accessories,Bags,Clutches,Blue,Summer,2012.0,Casual,Fabindia Women Braided Blue Clutch,images/31914.jpg
19326,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Myntra Men Solid Blue Sweatshirt,images/19326.jpg
23089,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Arrow Men Beige Trousers,images/23089.jpg
7739,Unisex,Accessories,Headwear,Caps,Grey,Fall,2011.0,Sports,Puma Unisex Stripe Cat Steel Grey Cap,images/7739.jpg
4980,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Casual,Palm Tree Girl's Benita Blue Kidswear,images/4980.jpg
33815,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Van Heusen Men Classic Pleated Black Trousers,images/33815.jpg
52822,Women,Accessories,Jewellery,Earrings,Red,Fall,2012.0,Ethnic,Adrika Women Red & White Earrings,images/52822.jpg
9491,Unisex,Accessories,Bags,Backpacks,Red,Fall,2011.0,Casual,Puma Unisex Deck Red Backpacks,images/9491.jpg
22369,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Highlander Men Solid Navy Blue Trouser,images/22369.jpg
29781,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2013.0,Casual,Basics Men Steel Charcoal Trousers,images/29781.jpg
18200,Women,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Jealous 21 Women Stripes Red Sweater,images/18200.jpg
8785,Women,Apparel,Topwear,Jackets,Pink,Fall,2011.0,Casual,Lotto Women Cathy Pink Jacket,images/8785.jpg
54913,Men,Apparel,Topwear,Sweatshirts,Beige,Summer,2012.0,Casual,Do u speak green Men Printed Beige Sweatshirt,images/54913.jpg
42876,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,French Connection Women Black Clutch,images/42876.jpg
38435,Women,Accessories,Bags,Clutches,Black,Summer,2015.0,Casual,Baggit Women Black Purse,images/38435.jpg
48326,Women,Accessories,Bags,Clutches,Maroon,Summer,2012.0,Casual,Pitaraa Women Maroon Purse,images/48326.jpg
6875,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Forever New Women's Gold Sleeveless Black Dress,images/6875.jpg
27624,Men,Apparel,Bottomwear,Shorts,Cream,Summer,2012.0,Casual,Scullers Men Cream Shorts,images/27624.jpg
19917,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Backpack,images/19917.jpg
11346,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013.0,Casual,Lee Men Blue Zed Fit Jeans,images/11346.jpg
37684,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012.0,Casual,American Tourister Unisex Blue Backpack,images/37684.jpg
11174,Men,Apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,Scullers Men Stripes Green Sweaters,images/11174.jpg
24293,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Quiksilver Men High Grey Socks,images/24293.jpg
19319,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011.0,Casual,Nike Unisex Casual Grey Backpack,images/19319.jpg
36332,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Playboy Men Black and White Socks,images/36332.jpg
12395,Men,Accessories,Socks,Socks,Blue,Summer,2016.0,Formal,Reid & Taylor Men Solid Blue Socks,images/12395.jpg
46879,Men,Accessories,Socks,Socks,Green,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks,images/46879.jpg
13247,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Palm Tree Kids Boy Washed Blue Jeans,images/13247.jpg
46045,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Gold Earrings,images/46045.jpg
34465,Unisex,Accessories,Bags,Backpacks,Black,Summer,2010.0,Casual,ADIDAS Unisex Black BP Tone Backpack,images/34465.jpg
46277,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,109F Red & White A-Line Dress,images/46277.jpg
16507,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,images/16507.jpg
57137,Women,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Elle Women Khaki Trousers,images/57137.jpg
3736,Unisex,Accessories,Headwear,Caps,Orange,Fall,2010.0,Casual,Lotto Unisex Kochi Tuskers Orange Cap,images/3736.jpg
26154,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers,images/26154.jpg
42623,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Earrings,images/42623.jpg
20091,Women,Apparel,Topwear,Sweaters,Grey,Summer,2012.0,Casual,United Colors of Benetton Women Grey Sweater,images/20091.jpg
10604,Unisex,Accessories,Headwear,Caps,Red,Fall,2011.0,Sports,Nike Unisex Tennis Red Caps,images/10604.jpg
33486,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Kids Girl Printed Blue Dress,images/33486.jpg
35315,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,images/35315.jpg
53107,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,Fabindia Silver Earrings,images/53107.jpg
10260,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,John Miller Men Line Grey Trousers,images/10260.jpg
10052,Women,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Puma Women Trunk Black Shorts,images/10052.jpg
23042,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Arrow Men Navy Blue Trousers,images/23042.jpg
42849,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,French Connection Women Black Clutch,images/42849.jpg
29578,Unisex,Accessories,Bags,Backpacks,Green,Summer,2012.0,Casual,ADIDAS Unisex Boston Celtics Green Backpack,images/29578.jpg
6872,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Forever New Women's Lacy Black Dress,images/6872.jpg
10258,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,John Miller Men Line Navy Blue Trousers,images/10258.jpg
18207,Men,Accessories,Headwear,Caps,Red,Fall,2011.0,Casual,Manchester United Men Solid Red Cap,images/18207.jpg
35923,Women,Accessories,Bags,Clutches,Brown,Summer,2012.0,Casual,Peperone Women Brown & Blue Clutch,images/35923.jpg
26508,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2013.0,Casual,Arrow Sport Men Brown Trousers,images/26508.jpg
42871,Women,Accessories,Bags,Clutches,Red,Summer,2012.0,Casual,French Connection Women Red Clutch,images/42871.jpg
52825,Women,Accessories,Jewellery,Earrings,Green,Summer,2012.0,Casual,Adrika Black & Green Earrings,images/52825.jpg
28654,Unisex,Accessories,Headwear,Caps,Grey,Winter,2012.0,Casual,Nike Unisex Grey FCB Cap,images/28654.jpg
19321,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Myntra Men Solid Grey Sweatshirt,images/19321.jpg
16369,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Peter England Men Solid Grey Trouser,images/16369.jpg
42885,Women,Accessories,Bags,Clutches,Copper,Summer,2012.0,Casual,French Connection Women Copper Clutch,images/42885.jpg
4987,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Gini and Jony Girl's Viveca White Floral Kidswear,images/4987.jpg
58147,Men,Accessories,Socks,Socks,White,Spring,2014.0,Sports,PUMA Men Set of 3 White Above Ankle-Length Socks,images/58147.jpg
6886,Women,Apparel,Topwear,Jackets,Black,Summer,2011.0,Casual,Forever New Women Puff Sleeve Tux Black Jacket,images/6886.jpg
23045,Women,Apparel,Bottomwear,Leggings,Black,Fall,2011.0,Casual,Arrow Woman Black Printed Jeggings,images/23045.jpg
51465,Women,Apparel,Dress,Dresses,Teal,Summer,2012.0,Casual,Tonga Women Teal Dress,images/51465.jpg
16190,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2011.0,Sports,Puma Men Heroes Navy Blue Jackets,images/16190.jpg
35312,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,images/35312.jpg
53100,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,Fabindia Silver Earrings,images/53100.jpg
42624,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Earrings,images/42624.jpg
12154,Women,Apparel,Bottomwear,Leggings,Black,Fall,2011.0,Ethnic,Aurelia Women Solid Black Leggings,images/12154.jpg
47356,Women,Accessories,Bags,Clutches,Brown,Summer,2012.0,Casual,Baggit Women Brown Affair Hoor Purse,images/47356.jpg
15371,Women,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Casual,Urban Yoga Women Solid Purple Sweatshirts,images/15371.jpg
10603,Unisex,Accessories,Headwear,Caps,Grey,Fall,2011.0,Sports,Nike Unisex Tennis Grey Caps,images/10603.jpg
14091,Women,Apparel,Topwear,Sweaters,Peach,Fall,2011.0,Casual,Flying Machine Women Solid Peach Sweaters,images/14091.jpg
26153,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Striped Black Trousers,images/26153.jpg
49238,Men,Accessories,Headwear,Caps,Black,Fall,2012.0,Casual,Arrow Men Black Cap,images/49238.jpg
19548,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Men Solid Purple Sweatshirt,images/19548.jpg
20062,Women,Accessories,Headwear,Caps,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Solid Purple Cap,images/20062.jpg
59896,Women,Apparel,Dress,Dresses,Multi,Fall,2012.0,Casual,Femella Women Multi Coloured Dress,images/59896.jpg
21382,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Manchester United Men Solid White Shorts,images/21382.jpg
36335,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Playboy Men White and Red Socks,images/36335.jpg
12392,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Formal,Reid & Taylor Men Solid  Navy Blue Socks,images/12392.jpg
31110,Boys,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Gini and Jony Boys Washed Grey Jeans,images/31110.jpg
13240,Men,Apparel,Topwear,Jackets,White,Fall,2011.0,Casual,Palm Tree Kids Boys Solid White Jackets,images/13240.jpg
11173,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Scullers Men Stripes Red Sweaters,images/11173.jpg
24294,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Casual,Quiksilver Men High Navy Blue Socks,images/24294.jpg
